espn_game_id,kalshi_event_ticker,game_date,away_team,home_team,home_spread,abs_spread
401810450,KXNBAGAME-26JAN17INDDET,2026-01-17,IND,DET,-15.5,15.5
401810451,KXNBAGAME-26JAN17PHXNYK,2026-01-17,PHX,NYK,1.0,1.0
401810452,KXNBAGAME-26JAN17OKCMIA,2026-01-17,OKC,MIA,10.5,10.5
401810453,KXNBAGAME-26JAN17MINSAS,2026-01-17,MIN,SAS,-4.0,4.0
401810454,KXNBAGAME-26JAN17CHAGSW,2026-01-17,CHA,GSW,-7.5,7.5
401810455,KXNBAGAME-26JAN17WASDEN,2026-01-17,WAS,DEN,-10.5,10.5
401810456,KXNBAGAME-26JAN17LALPOR,2026-01-17,LAL,POR,-2.5,2.5
401810457,KXNBAGAME-26JAN18ORLMEM,2026-01-18,ORL,MEM,5.0,5.0
401810458,KXNBAGAME-26JAN18BKNCHI,2026-01-18,BKN,CHI,-7.0,7.0
401810459,KXNBAGAME-26JAN18NOPHOU,2026-01-18,NOP,HOU,-13.5,13.5
401810460,KXNBAGAME-26JAN18CHADEN,2026-01-18,CHA,DEN,1.5,1.5
401810461,KXNBAGAME-26JAN18PORSAC,2026-01-18,POR,SAC,-2.5,2.5
401810462,KXNBAGAME-26JAN18TORLAL,2026-01-18,TOR,LAL,-1.0,1.0
401809247,KXNBAGAME-26JAN19MILATL,2026-01-19,MIL,ATL,,
401809248,KXNBAGAME-26JAN19OKCCLE,2026-01-19,OKC,CLE,6.0,6.0
401809249,KXNBAGAME-26JAN19DALNYK,2026-01-19,DAL,NYK,-12.0,12.0
401809250,KXNBAGAME-26JAN19BOSDET,2026-01-19,BOS,DET,-2.5,2.5
401810463,KXNBAGAME-26JAN19LACWAS,2026-01-19,LAC,WAS,6.5,6.5
401810464,KXNBAGAME-26JAN19INDPHI,2026-01-19,IND,PHI,-6.0,6.0
401810465,KXNBAGAME-26JAN19PHXBKN,2026-01-19,PHX,BKN,9.0,9.0
401810466,KXNBAGAME-26JAN19UTASAS,2026-01-19,UTA,SAS,-16.5,16.5
401810467,KXNBAGAME-26JAN19MIAGSW,2026-01-19,MIA,GSW,-5.0,5.0
401810468,KXNBAGAME-26JAN20PHXPHI,2026-01-20,PHX,PHI,2.5,2.5
401810469,KXNBAGAME-26JAN20LACCHI,2026-01-20,LAC,CHI,-2.5,2.5
401810470,KXNBAGAME-26JAN20SASHOU,2026-01-20,SAS,HOU,-4.5,4.5
401810471,KXNBAGAME-26JAN20MINUTA,2026-01-20,MIN,UTA,12.5,12.5
401810472,KXNBAGAME-26JAN20LALDEN,2026-01-20,LAL,DEN,2.5,2.5
401810473,KXNBAGAME-26JAN20TORGSW,2026-01-20,TOR,GSW,-3.5,3.5
401810474,KXNBAGAME-26JAN20MIASAC,2026-01-20,MIA,SAC,4.0,4.0
401810475,KXNBAGAME-26JAN21CLECHA,2026-01-21,CLE,CHA,3.5,3.5
401810476,KXNBAGAME-26JAN21INDBOS,2026-01-21,IND,BOS,-10.0,10.0
401810477,KXNBAGAME-26JAN21BKNNYK,2026-01-21,BKN,NYK,-12.5,12.5
401810478,KXNBAGAME-26JAN21ATLMEM,2026-01-21,ATL,MEM,-1.0,1.0
401810479,KXNBAGAME-26JAN21DETNOP,2026-01-21,DET,NOP,7.5,7.5
401810480,KXNBAGAME-26JAN21OKCMIL,2026-01-21,OKC,MIL,11.5,11.5
401810481,KXNBAGAME-26JAN21TORSAC,2026-01-21,TOR,SAC,5.5,5.5
401810482,KXNBAGAME-26JAN22CHAORL,2026-01-22,CHA,ORL,,
401810483,KXNBAGAME-26JAN22HOUPHI,2026-01-22,HOU,PHI,,
401810484,KXNBAGAME-26JAN22DENWAS,2026-01-22,DEN,WAS,,
401810485,KXNBAGAME-26JAN22GSWDAL,2026-01-22,GSW,DAL,,
401810486,KXNBAGAME-26JAN22CHIMIN,2026-01-22,CHI,MIN,,
401810487,KXNBAGAME-26JAN22SASUTA,2026-01-22,SAS,UTA,16.5,16.5
401810488,KXNBAGAME-26JAN22LALLAC,2026-01-22,LAL,LAC,,
401810489,KXNBAGAME-26JAN22MIAPOR,2026-01-22,MIA,POR,,
401810490,KXNBAGAME-26JAN23HOUDET,2026-01-23,HOU,DET,,
401810491,KXNBAGAME-26JAN23PHXATL,2026-01-23,PHX,ATL,,
401810492,KXNBAGAME-26JAN23BOSBKN,2026-01-23,BOS,BKN,,
401810493,KXNBAGAME-26JAN23SACCLE,2026-01-23,SAC,CLE,,
401810494,KXNBAGAME-26JAN23NOPMEM,2026-01-23,NOP,MEM,,
401810495,KXNBAGAME-26JAN23DENMIL,2026-01-23,DEN,MIL,,
401810496,KXNBAGAME-26JAN23INDOKC,2026-01-23,IND,OKC,,
401810497,KXNBAGAME-26JAN23TORPOR,2026-01-23,TOR,POR,,
401810498,KXNBAGAME-26JAN24NYKPHI,2026-01-24,NYK,PHI,,
401810499,KXNBAGAME-26JAN24GSWMIN,2026-01-24,GSW,MIN,,
401810500,KXNBAGAME-26JAN24WASCHA,2026-01-24,WAS,CHA,,
401810501,KXNBAGAME-26JAN24CLEORL,2026-01-24,CLE,ORL,,
401810502,KXNBAGAME-26JAN24BOSCHI,2026-01-24,BOS,CHI,,
401810503,KXNBAGAME-26JAN24LALDAL,2026-01-24,LAL,DAL,,
401810504,KXNBAGAME-26JAN24MIAUTA,2026-01-24,MIA,UTA,,
401810505,KXNBAGAME-26JAN25SACDET,2026-01-25,SAC,DET,,
401810506,KXNBAGAME-26JAN25DENMEM,2026-01-25,DEN,MEM,,
401810507,KXNBAGAME-26JAN25DALMIL,2026-01-25,DAL,MIL,,
401810508,KXNBAGAME-26JAN25TOROKC,2026-01-25,TOR,OKC,,
401810509,KXNBAGAME-26JAN25NOPSAS,2026-01-25,NOP,SAS,,
401810510,KXNBAGAME-26JAN25MIAPHX,2026-01-25,MIA,PHX,,
401810511,KXNBAGAME-26JAN25BKNLAC,2026-01-25,BKN,LAC,,
401810512,KXNBAGAME-26JAN26PHICHA,2026-01-26,PHI,CHA,,
401810513,KXNBAGAME-26JAN26ORLCLE,2026-01-26,ORL,CLE,,
401810514,KXNBAGAME-26JAN26INDATL,2026-01-26,IND,ATL,,
401810515,KXNBAGAME-26JAN26PORBOS,2026-01-26,POR,BOS,,
401810516,KXNBAGAME-26JAN26LALCHI,2026-01-26,LAL,CHI,,
401810517,KXNBAGAME-26JAN26MEMHOU,2026-01-26,MEM,HOU,,
401810518,KXNBAGAME-26JAN26GSWMIN,2026-01-26,GSW,MIN,,
401810519,KXNBAGAME-26JAN27PORWAS,2026-01-27,POR,WAS,,
401810520,KXNBAGAME-26JAN27SACNYK,2026-01-27,SAC,NYK,,
401810521,KXNBAGAME-26JAN27MILPHI,2026-01-27,MIL,PHI,,
401810522,KXNBAGAME-26JAN27NOPOKC,2026-01-27,NOP,OKC,,
401810523,KXNBAGAME-26JAN27DETDEN,2026-01-27,DET,DEN,,
401810524,KXNBAGAME-26JAN27BKNPHX,2026-01-27,BKN,PHX,,
401810525,KXNBAGAME-26JAN27LACUTA,2026-01-27,LAC,UTA,,
401810526,KXNBAGAME-26JAN28LALCLE,2026-01-28,LAL,CLE,,
401810527,KXNBAGAME-26JAN28CHIIND,2026-01-28,CHI,IND,,
401810528,KXNBAGAME-26JAN28ATLBOS,2026-01-28,ATL,BOS,,
401810529,KXNBAGAME-26JAN28ORLMIA,2026-01-28,ORL,MIA,,
401810530,KXNBAGAME-26JAN28NYKTOR,2026-01-28,NYK,TOR,,
401810531,KXNBAGAME-26JAN28CHAMEM,2026-01-28,CHA,MEM,,
401810532,KXNBAGAME-26JAN28MINDAL,2026-01-28,MIN,DAL,,
401810533,KXNBAGAME-26JAN28GSWUTA,2026-01-28,GSW,UTA,,
401810534,KXNBAGAME-26JAN28SASHOU,2026-01-28,SAS,HOU,,
401810535,KXNBAGAME-26JAN29SACPHI,2026-01-29,SAC,PHI,,
401810536,KXNBAGAME-26JAN29MILWAS,2026-01-29,MIL,WAS,,
401810537,KXNBAGAME-26JAN29HOUATL,2026-01-29,HOU,ATL,,
401810538,KXNBAGAME-26JAN29CHADAL,2026-01-29,CHA,DAL,,
401810539,KXNBAGAME-26JAN29BKNDEN,2026-01-29,BKN,DEN,,
401810540,KXNBAGAME-26JAN29DETPHX,2026-01-29,DET,PHX,,
401810541,KXNBAGAME-26JAN29OKCMIN,2026-01-29,OKC,MIN,,
401850920,KXNBAGAME-26JAN29MIACHI,2026-01-29,MIA,CHI,,
401810542,KXNBAGAME-26JAN30TORORL,2026-01-30,TOR,ORL,,
401810543,KXNBAGAME-26JAN30LALWAS,2026-01-30,LAL,WAS,,
401810544,KXNBAGAME-26JAN30SACBOS,2026-01-30,SAC,BOS,,
401810545,KXNBAGAME-26JAN30PORNYK,2026-01-30,POR,NYK,,
401810546,KXNBAGAME-26JAN30MEMNOP,2026-01-30,MEM,NOP,,
401810548,KXNBAGAME-26JAN30CLEPHX,2026-01-30,CLE,PHX,,
401810549,KXNBAGAME-26JAN30BKNUTA,2026-01-30,BKN,UTA,,
401810550,KXNBAGAME-26JAN30LACDEN,2026-01-30,LAC,DEN,,
401810551,KXNBAGAME-26JAN30DETGSW,2026-01-30,DET,GSW,,
401810547,KXNBAGAME-26JAN31CHIMIA,2026-01-31,CHI,MIA,-5.5,5.5
401810552,KXNBAGAME-26JAN31SASCHA,2026-01-31,SAS,CHA,,
401810553,KXNBAGAME-26JAN31ATLIND,2026-01-31,ATL,IND,1.5,1.5
401810554,KXNBAGAME-26JAN31NOPPHI,2026-01-31,NOP,PHI,-6.0,6.0
401810555,KXNBAGAME-26JAN31MINMEM,2026-01-31,MIN,MEM,10.5,10.5
401810556,KXNBAGAME-26JAN31DALHOU,2026-01-31,DAL,HOU,-10.5,10.5
401810557,KXNBAGAME-26FEB01MILBOS,2026-02-01,MIL,BOS,-13.5,13.5
401810558,KXNBAGAME-26FEB01ORLSAS,2026-02-01,ORL,SAS,-2.0,2.0
401810559,KXNBAGAME-26FEB01BKNDET,2026-02-01,BKN,DET,-13.0,13.0
401810560,KXNBAGAME-26FEB01CHIMIA,2026-02-01,CHI,MIA,-5.5,5.5
401810561,KXNBAGAME-26FEB01UTATOR,2026-02-01,UTA,TOR,-11.0,11.0
401810562,KXNBAGAME-26FEB01SACWAS,2026-02-01,SAC,WAS,2.5,2.5
401810563,KXNBAGAME-26FEB01LALNYK,2026-02-01,LAL,NYK,-6.0,6.0
401810564,KXNBAGAME-26FEB01LACPHX,2026-02-01,LAC,PHX,-2.5,2.5
401810565,KXNBAGAME-26FEB01CLEPOR,2026-02-01,CLE,POR,2.5,2.5
401810566,KXNBAGAME-26FEB01OKCDEN,2026-02-01,OKC,DEN,7.0,7.0
401810567,KXNBAGAME-26FEB02NOPCHA,2026-02-02,NOP,CHA,-6.5,6.5
401810568,KXNBAGAME-26FEB02HOUIND,2026-02-02,HOU,IND,6.5,6.5
401810569,KXNBAGAME-26FEB02MINMEM,2026-02-02,MIN,MEM,7.5,7.5
401810570,KXNBAGAME-26FEB02PHILAC,2026-02-02,PHI,LAC,1.5,1.5
401810571,KXNBAGAME-26FEB03DENDET,2026-02-03,DEN,DET,-5.0,5.0
401810572,KXNBAGAME-26FEB03UTAIND,2026-02-03,UTA,IND,2.5,2.5
401810573,KXNBAGAME-26FEB03NYKWAS,2026-02-03,NYK,WAS,13.0,13.0
401810574,KXNBAGAME-26FEB03LALBKN,2026-02-03,LAL,BKN,8.5,8.5
401810575,KXNBAGAME-26FEB03ATLMIA,2026-02-03,ATL,MIA,-1.5,1.5
401810576,KXNBAGAME-26FEB03BOSDAL,2026-02-03,BOS,DAL,7.0,7.0
401810577,KXNBAGAME-26FEB03CHIMIL,2026-02-03,CHI,MIL,1.5,1.5
401810578,KXNBAGAME-26FEB03ORLOKC,2026-02-03,ORL,OKC,-10.0,10.0
401810579,KXNBAGAME-26FEB03PHIGSW,2026-02-03,PHI,GSW,-4.5,4.5
401810580,KXNBAGAME-26FEB03PHXPOR,2026-02-03,PHX,POR,2.5,2.5
401810581,KXNBAGAME-26FEB04DENNYK,2026-02-04,DEN,NYK,-5.0,5.0
401810582,KXNBAGAME-26FEB04MINTOR,2026-02-04,MIN,TOR,2.5,2.5
401810583,KXNBAGAME-26FEB04BOSHOU,2026-02-04,BOS,HOU,-7.5,7.5
401810584,KXNBAGAME-26FEB04NOPMIL,2026-02-04,NOP,MIL,5.5,5.5
401810585,KXNBAGAME-26FEB04OKCSAS,2026-02-04,OKC,SAS,-9.5,9.5
401810586,KXNBAGAME-26FEB04MEMSAC,2026-02-04,MEM,SAC,-1.5,1.5
401810587,KXNBAGAME-26FEB04CLELAC,2026-02-04,CLE,LAC,2.5,2.5
401810588,KXNBAGAME-26FEB05WASDET,2026-02-05,WAS,DET,-17.0,17.0
401810589,KXNBAGAME-26FEB05BKNORL,2026-02-05,BKN,ORL,-9.0,9.0
401810590,KXNBAGAME-26FEB05UTAATL,2026-02-05,UTA,ATL,-9.0,9.0
401810591,KXNBAGAME-26FEB05CHITOR,2026-02-05,CHI,TOR,-7.5,7.5
401810592,KXNBAGAME-26FEB05CHAHOU,2026-02-05,CHA,HOU,-4.5,4.5
401810593,KXNBAGAME-26FEB05SASDAL,2026-02-05,SAS,DAL,8.0,8.0
401810594,KXNBAGAME-26FEB05GSWPHX,2026-02-05,GSW,PHX,-5.5,5.5
401810595,KXNBAGAME-26FEB05PHILAL,2026-02-05,PHI,LAL,-3.5,3.5
401810596,KXNBAGAME-26FEB06MIABOS,2026-02-06,MIA,BOS,-6.0,6.0
401810597,KXNBAGAME-26FEB06NYKDET,2026-02-06,NYK,DET,-5.0,5.0
401810598,KXNBAGAME-26FEB06INDMIL,2026-02-06,IND,MIL,1.5,1.5
401810599,KXNBAGAME-26FEB06NOPMIN,2026-02-06,NOP,MIN,-8.5,8.5
401810600,KXNBAGAME-26FEB06MEMPOR,2026-02-06,MEM,POR,-9.5,9.5
401810601,KXNBAGAME-26FEB06LACSAC,2026-02-06,LAC,SAC,4.0,4.0
401810602,KXNBAGAME-26FEB07WASBKN,2026-02-07,WAS,BKN,,
401810603,KXNBAGAME-26FEB07HOUOKC,2026-02-07,HOU,OKC,,
401810604,KXNBAGAME-26FEB07DALSAS,2026-02-07,DAL,SAS,-11.0,11.0
401810605,KXNBAGAME-26FEB07UTAORL,2026-02-07,UTA,ORL,,
401810606,KXNBAGAME-26FEB07CHAATL,2026-02-07,CHA,ATL,,
401810607,KXNBAGAME-26FEB07DENCHI,2026-02-07,DEN,CHI,,
401810608,KXNBAGAME-26FEB07GSWLAL,2026-02-07,GSW,LAL,,
401810609,KXNBAGAME-26FEB07PHIPHX,2026-02-07,PHI,PHX,,
401810610,KXNBAGAME-26FEB07MEMPOR,2026-02-07,MEM,POR,-9.5,9.5
401810611,KXNBAGAME-26FEB07CLESAC,2026-02-07,CLE,SAC,,
401810612,KXNBAGAME-26FEB08NYKBOS,2026-02-08,NYK,BOS,,
401810613,KXNBAGAME-26FEB08MIAWAS,2026-02-08,MIA,WAS,13.0,13.0
401810614,KXNBAGAME-26FEB08INDTOR,2026-02-08,IND,TOR,-9.0,9.0
401810615,KXNBAGAME-26FEB08LACMIN,2026-02-08,LAC,MIN,-9.0,9.0
401810616,KXNBAGAME-26FEB09DETCHA,2026-02-09,DET,CHA,2.0,2.0
401810617,KXNBAGAME-26FEB09CHIBKN,2026-02-09,CHI,BKN,3.0,3.0
401810618,KXNBAGAME-26FEB09UTAMIA,2026-02-09,UTA,MIA,-6.0,6.0
401810619,KXNBAGAME-26FEB09MILORL,2026-02-09,MIL,ORL,-10.0,10.0
401810620,KXNBAGAME-26FEB09ATLMIN,2026-02-09,ATL,MIN,-10.0,10.0
401810621,KXNBAGAME-26FEB09SACNOP,2026-02-09,SAC,NOP,-9.5,9.5
401810622,KXNBAGAME-26FEB09CLEDEN,2026-02-09,CLE,DEN,1.0,1.0
401810623,KXNBAGAME-26FEB09MEMGSW,2026-02-09,MEM,GSW,-9.0,9.0
401810624,KXNBAGAME-26FEB09OKCLAL,2026-02-09,OKC,LAL,6.5,6.5
401810625,KXNBAGAME-26FEB09PHIPOR,2026-02-09,PHI,POR,3.0,3.0
401810626,KXNBAGAME-26FEB10INDNYK,2026-02-10,IND,NYK,-11.5,11.5
401810627,KXNBAGAME-26FEB10LACHOU,2026-02-10,LAC,HOU,-8.5,8.5
401810628,KXNBAGAME-26FEB10DALPHX,2026-02-10,DAL,PHX,-8.0,8.0
401810629,KXNBAGAME-26FEB10SASLAL,2026-02-10,SAS,LAL,12.5,12.5
401810630,KXNBAGAME-26FEB11ATLCHA,2026-02-11,ATL,CHA,-2.0,2.0
401810631,KXNBAGAME-26FEB11WASCLE,2026-02-11,WAS,CLE,-17.5,17.5
401810632,KXNBAGAME-26FEB11MILORL,2026-02-11,MIL,ORL,-10.5,10.5
401810633,KXNBAGAME-26FEB11CHIBOS,2026-02-11,CHI,BOS,-13.5,13.5
401810634,KXNBAGAME-26FEB11INDBKN,2026-02-11,IND,BKN,-6.5,6.5
401810635,KXNBAGAME-26FEB11NYKPHI,2026-02-11,NYK,PHI,2.0,2.0
401810636,KXNBAGAME-26FEB11DETTOR,2026-02-11,DET,TOR,-1.0,1.0
401810637,KXNBAGAME-26FEB11LACHOU,2026-02-11,LAC,HOU,-8.5,8.5
401810638,KXNBAGAME-26FEB11PORMIN,2026-02-11,POR,MIN,-7.0,7.0
401810639,KXNBAGAME-26FEB11MIANOP,2026-02-11,MIA,NOP,-1.5,1.5
401810640,KXNBAGAME-26FEB11OKCPHX,2026-02-11,OKC,PHX,7.5,7.5
401810641,KXNBAGAME-26FEB11SACUTA,2026-02-11,SAC,UTA,-6.0,6.0
401810642,KXNBAGAME-26FEB11MEMDEN,2026-02-11,MEM,DEN,,
401810643,KXNBAGAME-26FEB11SASGSW,2026-02-11,SAS,GSW,,
401810644,KXNBAGAME-26FEB12MILOKC,2026-02-12,MIL,OKC,-12.0,12.0
401810645,KXNBAGAME-26FEB12PORUTA,2026-02-12,POR,UTA,7.5,7.5
401810646,KXNBAGAME-26FEB12DALLAL,2026-02-12,DAL,LAL,-6.5,6.5
401810647,KXNBAGAME-26FEB19HOUCHA,2026-02-19,HOU,CHA,4.5,4.5
401810648,KXNBAGAME-26FEB19BKNCLE,2026-02-19,BKN,CLE,-16.0,16.0
401810649,KXNBAGAME-26FEB19ATLPHI,2026-02-19,ATL,PHI,-1.0,1.0
401810650,KXNBAGAME-26FEB19INDWAS,2026-02-19,IND,WAS,-1.0,1.0
401810651,KXNBAGAME-26FEB19DETNYK,2026-02-19,DET,NYK,-4.0,4.0
401810652,KXNBAGAME-26FEB19TORCHI,2026-02-19,TOR,CHI,6.5,6.5
401810653,KXNBAGAME-26FEB19PHXSAS,2026-02-19,PHX,SAS,-8.0,8.0
401810654,KXNBAGAME-26FEB19BOSGSW,2026-02-19,BOS,GSW,6.0,6.0
401810655,KXNBAGAME-26FEB19ORLSAC,2026-02-19,ORL,SAC,8.5,8.5
401810656,KXNBAGAME-26FEB19DENLAC,2026-02-19,DEN,LAC,4.5,4.5
401810657,KXNBAGAME-26FEB20CLECHA,2026-02-20,CLE,CHA,5.5,5.5
401810658,KXNBAGAME-26FEB20INDWAS,2026-02-20,IND,WAS,-1.0,1.0
401810659,KXNBAGAME-26FEB20UTAMEM,2026-02-20,UTA,MEM,-2.5,2.5
401810660,KXNBAGAME-26FEB20MIAATL,2026-02-20,MIA,ATL,3.5,3.5
401810661,KXNBAGAME-26FEB20DALMIN,2026-02-20,DAL,MIN,-14.5,14.5
401810662,KXNBAGAME-26FEB20MILNOP,2026-02-20,MIL,NOP,-4.0,4.0
401810663,KXNBAGAME-26FEB20BKNOKC,2026-02-20,BKN,OKC,-17.0,17.0
401810664,KXNBAGAME-26FEB20LACLAL,2026-02-20,LAC,LAL,-7.0,7.0
401810665,KXNBAGAME-26FEB20DENPOR,2026-02-20,DEN,POR,-1.0,1.0
401810666,KXNBAGAME-26FEB21ORLPHX,2026-02-21,ORL,PHX,-3.5,3.5
401810667,KXNBAGAME-26FEB21PHINOP,2026-02-21,PHI,NOP,3.5,3.5
401810668,KXNBAGAME-26FEB21MEMMIA,2026-02-21,MEM,MIA,-11.5,11.5
401810669,KXNBAGAME-26FEB21DETCHI,2026-02-21,DET,CHI,10.5,10.5
401810670,KXNBAGAME-26FEB21SACSAS,2026-02-21,SAC,SAS,-18.0,18.0
401810671,KXNBAGAME-26FEB21HOUNYK,2026-02-21,HOU,NYK,-4.0,4.0
401810672,KXNBAGAME-26FEB22CLEOKC,2026-02-22,CLE,OKC,,
401810673,KXNBAGAME-26FEB22BKNATL,2026-02-22,BKN,ATL,,
401810674,KXNBAGAME-26FEB22TORMIL,2026-02-22,TOR,MIL,,
401810675,KXNBAGAME-26FEB22DENGSW,2026-02-22,DEN,GSW,,
401810676,KXNBAGAME-26FEB22DALIND,2026-02-22,DAL,IND,,
401810677,KXNBAGAME-26FEB22CHAWAS,2026-02-22,CHA,WAS,,
401810678,KXNBAGAME-26FEB22BOSLAL,2026-02-22,BOS,LAL,,
401810679,KXNBAGAME-26FEB22PHIMIN,2026-02-22,PHI,MIN,-9.5,9.5
401810680,KXNBAGAME-26FEB22NYKCHI,2026-02-22,NYK,CHI,10.0,10.0
401810681,KXNBAGAME-26FEB22PORPHX,2026-02-22,POR,PHX,3.5,3.5
401810682,KXNBAGAME-26FEB22ORLLAC,2026-02-22,ORL,LAC,-4.0,4.0
401810683,KXNBAGAME-26FEB23SASDET,2026-02-23,SAS,DET,-1.0,1.0
401810684,KXNBAGAME-26FEB23SACMEM,2026-02-23,SAC,MEM,-3.0,3.0
401810685,KXNBAGAME-26FEB23UTAHOU,2026-02-23,UTA,HOU,-13.5,13.5
401810686,KXNBAGAME-26FEB24PHIIND,2026-02-24,PHI,IND,10.5,10.5
401810687,KXNBAGAME-26FEB24WASATL,2026-02-24,WAS,ATL,-12.0,12.0
401810688,KXNBAGAME-26FEB24DALBKN,2026-02-24,DAL,BKN,1.5,1.5
401810689,KXNBAGAME-26FEB24OKCTOR,2026-02-24,OKC,TOR,-2.0,2.0
401810690,KXNBAGAME-26FEB24NYKCLE,2026-02-24,NYK,CLE,-4.0,4.0
401810691,KXNBAGAME-26FEB24CHACHI,2026-02-24,CHA,CHI,8.0,8.0
401810692,KXNBAGAME-26FEB24MIAMIL,2026-02-24,MIA,MIL,6.0,6.0
401810693,KXNBAGAME-26FEB24GSWNOP,2026-02-24,GSW,NOP,1.0,1.0
401810694,KXNBAGAME-26FEB24BOSPHX,2026-02-24,BOS,PHX,5.5,5.5
401810695,KXNBAGAME-26FEB24ORLLAL,2026-02-24,ORL,LAL,-5.0,5.0
401810696,KXNBAGAME-26FEB24MINPOR,2026-02-24,MIN,POR,6.5,6.5
401810697,KXNBAGAME-26FEB25OKCDET,2026-02-25,OKC,DET,-10.5,10.5
401810698,KXNBAGAME-26FEB25SASTOR,2026-02-25,SAS,TOR,6.0,6.0
401810699,KXNBAGAME-26FEB25GSWMEM,2026-02-25,GSW,MEM,4.0,4.0
401810700,KXNBAGAME-26FEB25SACHOU,2026-02-25,SAC,HOU,-14.0,14.0
401810701,KXNBAGAME-26FEB25CLEMIL,2026-02-25,CLE,MIL,3.5,3.5
401810702,KXNBAGAME-26FEB25BOSDEN,2026-02-25,BOS,DEN,-3.5,3.5
401810703,KXNBAGAME-26FEB26CHAIND,2026-02-26,CHA,IND,13.0,13.0
401810704,KXNBAGAME-26FEB26MIAPHI,2026-02-26,MIA,PHI,-2.0,2.0
401810705,KXNBAGAME-26FEB26WASATL,2026-02-26,WAS,ATL,-9.5,9.5
401810706,KXNBAGAME-26FEB26SASBKN,2026-02-26,SAS,BKN,10.5,10.5
401810707,KXNBAGAME-26FEB26HOUORL,2026-02-26,HOU,ORL,2.5,2.5
401810708,KXNBAGAME-26FEB26PORCHI,2026-02-26,POR,CHI,4.5,4.5
401810709,KXNBAGAME-26FEB26SACDAL,2026-02-26,SAC,DAL,-8.0,8.0
401810710,KXNBAGAME-26FEB26LALPHX,2026-02-26,LAL,PHX,6.0,6.0
401810711,KXNBAGAME-26FEB26NOPUTA,2026-02-26,NOP,UTA,6.5,6.5
401810712,KXNBAGAME-26FEB26MINLAC,2026-02-26,MIN,LAC,8.0,8.0
401810713,KXNBAGAME-26FEB27CLEDET,2026-02-27,CLE,DET,-8.0,8.0
401810714,KXNBAGAME-26FEB27BKNBOS,2026-02-27,BKN,BOS,-17.5,17.5
401810715,KXNBAGAME-26FEB27NYKMIL,2026-02-27,NYK,MIL,8.5,8.5
401810716,KXNBAGAME-26FEB27MEMDAL,2026-02-27,MEM,DAL,-4.0,4.0
401810717,KXNBAGAME-26FEB27DENOKC,2026-02-27,DEN,OKC,-8.0,8.0
401810718,KXNBAGAME-26FEB28PORCHA,2026-02-28,POR,CHA,,
401810719,KXNBAGAME-26FEB28HOUMIA,2026-02-28,HOU,MIA,,
401810720,KXNBAGAME-26FEB28TORWAS,2026-02-28,TOR,WAS,13.5,13.5
401810721,KXNBAGAME-26FEB28LALGSW,2026-02-28,LAL,GSW,4.0,4.0
401810722,KXNBAGAME-26FEB28NOPUTA,2026-02-28,NOP,UTA,6.5,6.5
401810723,KXNBAGAME-26MAR01SASNYK,2026-03-01,SAS,NYK,,
401810724,KXNBAGAME-26MAR01CLEBKN,2026-03-01,CLE,BKN,12.0,12.0
401810725,KXNBAGAME-26MAR01MILCHI,2026-03-01,MIL,CHI,2.5,2.5
401810726,KXNBAGAME-26MAR01MINDEN,2026-03-01,MIN,DEN,-3.0,3.0
401810727,KXNBAGAME-26MAR01MEMIND,2026-03-01,MEM,IND,-1.0,1.0
401810728,KXNBAGAME-26MAR01PORATL,2026-03-01,POR,ATL,-6.0,6.0
401810729,KXNBAGAME-26MAR01PHIBOS,2026-03-01,PHI,BOS,-9.5,9.5
401810730,KXNBAGAME-26MAR01DETORL,2026-03-01,DET,ORL,5.0,5.0
401810731,KXNBAGAME-26MAR01OKCDAL,2026-03-01,OKC,DAL,16.0,16.0
401810732,KXNBAGAME-26MAR01NOPLAC,2026-03-01,NOP,LAC,-8.0,8.0
401810733,KXNBAGAME-26MAR01SACLAL,2026-03-01,SAC,LAL,-12.0,12.0
401810734,KXNBAGAME-26MAR02HOUWAS,2026-03-02,HOU,WAS,14.5,14.5
401810735,KXNBAGAME-26MAR02BOSMIL,2026-03-02,BOS,MIL,2.5,2.5
401810736,KXNBAGAME-26MAR02DENUTA,2026-03-02,DEN,UTA,11.5,11.5
401810737,KXNBAGAME-26MAR02LACGSW,2026-03-02,LAC,GSW,1.0,1.0
401810738,KXNBAGAME-26MAR03DALCHA,2026-03-03,DAL,CHA,-13.0,13.0
401810739,KXNBAGAME-26MAR03DETCLE,2026-03-03,DET,CLE,2.5,2.5
401810740,KXNBAGAME-26MAR03WASORL,2026-03-03,WAS,ORL,-16.0,16.0
401810741,KXNBAGAME-26MAR03BKNMIA,2026-03-03,BKN,MIA,-12.5,12.5
401810742,KXNBAGAME-26MAR03NYKTOR,2026-03-03,NYK,TOR,2.5,2.5
401810743,KXNBAGAME-26MAR03SASPHI,2026-03-03,SAS,PHI,8.0,8.0
401810744,KXNBAGAME-26MAR03OKCCHI,2026-03-03,OKC,CHI,10.0,10.0
401810745,KXNBAGAME-26MAR03MEMMIN,2026-03-03,MEM,MIN,-13.5,13.5
401810746,KXNBAGAME-26MAR03NOPLAL,2026-03-03,NOP,LAL,-8.5,8.5
401810747,KXNBAGAME-26MAR03PHXSAC,2026-03-03,PHX,SAC,9.5,9.5
401810748,KXNBAGAME-26MAR04OKCNYK,2026-03-04,OKC,NYK,4.0,4.0
401810749,KXNBAGAME-26MAR04CHABOS,2026-03-04,CHA,BOS,-6.5,6.5
