game_ticker,side,entry_price,entry_time,entry_game_seconds,entry_period,outcome,exit_price,resolution_value,hold_time_sec,gross_pnl,net_pnl,max_adverse_excursion,max_favorable_excursion,mae_pct,came_close,exit_period,abs_spread
KXNBAGAME-26FEB20MILNOP,fav,0.3863014087170274,2026-02-21 02:01:00+00:00,1365.0,2,completed,0.5082715614981624,0.5082715614981624,508.0,12.197015278113504,11.337015278113505,0.3496053100210457,0.5082715614981624,0.0949934374245635,True,3,4.0
KXNBAGAME-26FEB20MILNOP,fav,0.3993584686774942,2026-02-21 02:43:00+00:00,2029.0,3,held_loss,0.01,0.0,851.0,-39.93584686774942,-40.35584686774942,0.01,0.3993584686774942,0.97495983988241,False,4,4.0
KXNBAGAME-26FEB20MILNOP,dog,0.38994676131322104,2026-02-21 01:11:00+00:00,0.0,1,completed,0.5114190897597978,0.5114190897597978,404.0,12.147232844657674,11.287232844657675,0.3687716886007988,0.5114190897597978,0.05430247103761319,True,1,4.0
KXNBAGAME-26FEB20MILNOP,dog,0.39660474809713664,2026-02-21 01:31:00+00:00,582.0,1,completed,0.5081428321372309,0.5081428321372309,562.0,11.153808404009425,10.293808404009425,0.29586380498145204,0.5081428321372309,0.2540084141680802,True,2,4.0
KXNBAGAME-26FEB20UTAMEM,fav,0.3921815239776405,2026-02-21 00:39:30+00:00,736.0,2,completed,0.5229422687373396,0.5229422687373396,1270.0,13.076074475969913,12.216074475969913,0.2500063011972275,0.5229422687373396,0.3625240203526744,True,3,2.5
KXNBAGAME-26FEB20UTAMEM,dog,0.396593747462444,2026-02-21 01:49:00+00:00,2171.0,4,held_loss,0.010000000000000009,0.0,709.0,-39.6593747462444,-40.079374746244405,0.009999999999999565,0.396593747462444,0.9747852807463977,False,4,2.5
KXNBAGAME-26FEB21HOUNYK,fav,0.3988763562563422,2026-02-22 02:59:00+00:00,1610.0,3,completed,0.5674361876996558,0.5674361876996558,1196.0,16.855983144331354,16.005983144331353,0.0493899754466175,0.5674361876996558,0.8761772296804765,True,4,4.0
KXNBAGAME-26FEB21HOUNYK,dog,0.3756269068005117,2026-02-22 01:41:30+00:00,31.0,1,completed,0.5331881727634107,0.5331881727634107,1477.0,15.7561265962899,14.8961265962899,0.19360211591536336,0.5331881727634107,0.48458932943751615,True,3,4.0
KXNBAGAME-26FEB21HOUNYK,dog,0.24786552175197263,2026-02-22 04:00:30+00:00,2831.6,4,held_loss,0.042976654153230154,0.0,48.40000000000009,-24.78655217519726,-25.11655217519726,0.009999999999999787,0.48121734739161703,0.9596555425324289,True,4,4.0
KXNBAGAME-26FEB21ORLPHX,fav,0.3928972998192103,2026-02-21 22:40:00+00:00,765.0,2,completed,0.532012341962673,0.532012341962673,89.0,13.911504214346271,13.051504214346272,0.384579072409875,0.532012341962673,0.021171505666144536,True,2,3.5
KXNBAGAME-26FEB21ORLPHX,fav,0.3617980649673609,2026-02-21 22:57:30+00:00,1226.0,2,completed,0.5200942431039232,0.5200942431039232,373.0,15.829617813656228,14.979617813656228,0.2265429422920618,0.5200942431039232,0.3738414761491357,True,3,3.5
KXNBAGAME-26FEB21ORLPHX,fav,0.3823859931405344,2026-02-22 00:26:30+00:00,2936.0,5,completed,0.6903963728678838,0.6903963728678838,163.0,30.80103797273494,30.001037972734938,0.146337812580562,0.6903963728678838,0.6173034179973743,True,5,3.5
KXNBAGAME-26FEB21ORLPHX,dog,0.3924293876237225,2026-02-21 23:35:00+00:00,1741.0,3,completed,0.5044206149869541,0.5044206149869541,1126.9,11.199122736323163,10.339122736323164,0.0929622864979428,0.5044206149869541,0.7631107928464346,True,4,3.5
KXNBAGAME-26FEB21ORLPHX,dog,0.3439016137428422,2026-02-22 00:18:30+00:00,2870.0,4,completed,0.6176140068594655,0.6176140068594655,66.0,27.371239311662332,26.551239311662332,0.31430345362824974,0.6176140068594655,0.08606577850118775,True,5,3.5
KXNBAGAME-26FEB21ORLPHX,dog,0.3096036271321162,2026-02-22 00:34:30+00:00,3099.0,5,completed,0.5313343608046723,0.5313343608046723,41.5,22.173073367255615,21.353073367255615,0.30676580703958234,0.5313343608046723,0.009165978185788135,True,5,3.5
KXNBAGAME-26FEB21ORLPHX,dog,0.366782634464365,2026-02-22 00:43:00+00:00,3180.0,6,completed,0.543523943895759,0.543523943895759,37.0,17.6741309431394,16.824130943139398,0.366782634464365,0.543523943895759,0.0,True,6,3.5
KXNBAGAME-26FEB21ORLPHX,dog,0.3341330117418293,2026-02-22 00:45:30+00:00,3275.0,6,held_loss,0.009999999999999787,0.0,205.0,-33.41330117418293,-33.803301174182934,0.009999999999999787,0.40994403950152825,0.9700717988088936,False,6,3.5
KXNBAGAME-26FEB21PHINOP,fav,0.3957140553397928,2026-02-22 02:02:00+00:00,2112.9,3,held_loss,0.01,0.0,767.0999999999999,-39.57140553397928,-39.99140553397928,0.01,0.3957140553397928,0.9747292271652742,False,4,3.5
KXNBAGAME-26FEB21PHINOP,dog,0.38085870413739253,2026-02-22 00:11:00+00:00,0.0,1,completed,0.5417113460747831,0.5417113460747831,2098.0,16.085264193739057,15.225264193739058,0.1565978883667032,0.5417113460747831,0.5888294355215486,True,3,3.5
KXNBAGAME-26FEB22ORLLAC,fav,0.3968882199722298,2026-02-23 04:28:00+00:00,2794.0,4,held_loss,0.01,0.0,86.0,-39.68882199722298,-40.10882199722298,0.01,0.3968882199722298,0.9748039888896181,False,4,4.0
KXNBAGAME-26FEB22ORLLAC,dog,0.39305245055889937,2026-02-23 02:10:30+00:00,0.0,1,completed,0.5123022677919811,0.5123022677919811,745.0,11.92498172330817,11.06498172330817,0.36588805356513565,0.5123022677919811,0.06911137929591181,True,2,4.0
KXNBAGAME-26FEB22ORLLAC,dog,0.391765317237451,2026-02-23 03:27:00+00:00,1540.0,3,completed,0.5871255909829042,0.5871255909829042,1254.0,19.536027374545316,18.686027374545315,0.21902262676961382,0.5871255909829042,0.4409341074037367,True,4,4.0
KXNBAGAME-26FEB22PORPHX,dog,0.38173433488637454,2026-02-23 01:23:00+00:00,391.0,1,completed,0.5049036485097635,0.5049036485097635,540.0,12.3169313623389,11.456931362338901,0.3739871761319027,0.5049036485097635,0.02029463437387113,True,2,3.5
KXNBAGAME-26FEB22PORPHX,dog,0.36197261716692997,2026-02-23 01:50:00+00:00,1182.0,2,held_loss,0.010000000000000009,0.0,1698.0,-36.197261716693,-36.607261716692996,0.009999999999999565,0.4237032797206801,0.9723736008589072,False,4,3.5
KXNBAGAME-26FEB23SACMEM,fav,0.3948855079145536,2026-02-24 01:40:00+00:00,903.0,2,completed,0.5037935272429334,0.5037935272429334,166.0,10.890801932837974,10.030801932837974,0.3532207884037476,0.5037935272429334,0.10551088524581041,True,2,3.0
KXNBAGAME-26FEB23SACMEM,fav,0.3804883707096544,2026-02-24 01:53:00+00:00,1245.0,2,completed,0.5082533203757693,0.5082533203757693,169.4000000000001,12.77649496661149,11.916494966611491,0.369673469387755,0.5082533203757693,0.028423736845697423,True,2,3.0
KXNBAGAME-26FEB23SACMEM,fav,0.3788294180076298,2026-02-24 02:26:30+00:00,1609.0,3,held_loss,0.01,0.0,1271.0,-37.88294180076298,-38.30294180076298,0.01,0.4687874459389755,0.9736028948000057,False,4,3.0
KXNBAGAME-26FEB23SASDET,fav,0.3908182029795158,2026-02-24 00:21:00+00:00,166.0,1,completed,0.5226893917397392,0.5226893917397392,240.0,13.187118876022335,12.327118876022336,0.3375230325050282,0.5226893917397392,0.13636818875931686,True,1,1.0
KXNBAGAME-26FEB23SASDET,fav,0.3942584132380674,2026-02-24 01:44:30+00:00,1749.0,3,held_loss,0.01,0.0,1131.0,-39.425841323806736,-39.84584132380674,0.01,0.3942584132380674,0.9746359249055222,False,4,1.0
KXNBAGAME-26FEB23SASDET,dog,0.3873280199369916,2026-02-24 00:38:00+00:00,589.0,1,completed,0.5226134859290259,0.5226134859290259,419.0,13.528546599203429,12.66854659920343,0.34681936600300456,0.5226134859290259,0.10458487857546889,True,2,1.0
KXNBAGAME-26FEB24BOSPHX,dog,0.3321541750754292,2026-02-25 02:10:30+00:00,0.0,1,completed,0.5595694044040974,0.5595694044040974,963.0,22.741522932866822,21.91152293286682,0.2824854563691074,0.5595694044040974,0.14953513287930978,True,2,5.5
KXNBAGAME-26FEB24BOSPHX,dog,0.3893801523531254,2026-02-25 02:53:30+00:00,1187.0,2,held_loss,0.010000000000000009,0.0,1693.0,-38.93801523531254,-39.35801523531254,0.009999999999999565,0.3893801523531254,0.9743181568460361,False,4,5.5
KXNBAGAME-26FEB24DALBKN,dog,0.39956036556036556,2026-02-25 01:01:00+00:00,503.0,1,held_loss,0.010000000000000009,0.0,2377.0,-39.95603655603656,-40.37603655603656,0.010000000000000009,0.40636559719600973,0.9749724926145379,False,4,1.5
KXNBAGAME-26FEB24GSWNOP,fav,0.3996736913664174,2026-02-25 01:22:30+00:00,329.0,1,completed,0.503879172443212,0.503879172443212,1441.0,10.420548107679462,9.560548107679463,0.2046850828729281,0.503879172443212,0.487869511317735,True,3,1.0
KXNBAGAME-26FEB24GSWNOP,fav,0.3365915234355077,2026-02-25 02:51:30+00:00,2107.3,3,held_loss,0.01,0.0,772.6999999999998,-33.65915234355077,-34.05915234355077,0.0099999999999999,0.4796521614657887,0.9702903985877828,False,4,1.0
KXNBAGAME-26FEB24GSWNOP,dog,0.3976560726447218,2026-02-25 02:42:00+00:00,1875.0,3,completed,0.5203855840729191,0.5203855840729191,100.0,12.272951142819732,11.412951142819733,0.3956264828637237,0.5203855840729191,0.005103882275705609,True,3,1.0
KXNBAGAME-26FEB24MIAMIL,fav,0.396116446260866,2026-02-25 03:17:30+00:00,2678.0,4,held_loss,0.01,0.0,202.0,-39.6116446260866,-40.0316446260866,0.01,0.4454576255010498,0.974754898226532,False,4,6.0
KXNBAGAME-26FEB24MIAMIL,dog,0.32513966480446943,2026-02-25 01:13:00+00:00,0.0,1,completed,0.5070388030253207,0.5070388030253207,1000.0,18.189913822085124,17.359913822085122,0.2788614629103128,0.5070388030253207,0.1423333013583168,True,2,6.0
KXNBAGAME-26FEB24MIAMIL,dog,0.3997991967871486,2026-02-25 01:55:30+00:00,1136.0,2,completed,0.5155597184034806,0.5155597184034806,304.0,11.5760521616332,10.7160521616332,0.3154607093184979,0.5155597184034806,0.21095211832942262,True,2,6.0
KXNBAGAME-26FEB24MIAMIL,dog,0.3920326304629521,2026-02-25 02:21:00+00:00,1489.0,3,completed,0.5916000562245233,0.5916000562245233,1164.0,19.956742576157115,19.106742576157114,0.1156087345286837,0.5916000562245233,0.7051043062610347,True,4,6.0
KXNBAGAME-26FEB24NYKCLE,dog,0.3661881049235517,2026-02-25 00:45:30+00:00,118.0,1,held_loss,0.010000000000000009,0.0,2762.0,-36.618810492355166,-37.02881049235516,0.010000000000000009,0.38660678642714574,0.9726916307068804,False,4,4.0
KXNBAGAME-26FEB24OKCTOR,fav,0.3996072186836519,2026-02-25 01:24:00+00:00,1087.0,2,held_loss,0.01,0.0,1793.0,-39.96072186836519,-40.38072186836519,0.01,0.4365239954578959,0.9749754270382276,False,4,2.0
KXNBAGAME-26FEB24OKCTOR,dog,0.39578060907395896,2026-02-25 00:54:30+00:00,385.0,1,completed,0.5048389635549098,0.5048389635549098,665.0,10.90583544809508,10.045835448095081,0.3120079103493739,0.5048389635549098,0.21166448482808453,True,2,2.0
KXNBAGAME-26FEB24ORLLAL,fav,0.3655492297702955,2026-02-25 05:39:00+00:00,2542.0,4,completed,0.5536490054785055,0.5536490054785055,56.0,18.809977570820998,17.959977570820996,0.3655492297702955,0.5536490054785055,0.0,True,4,5.0
KXNBAGAME-26FEB24ORLLAL,fav,0.3429622304418377,2026-02-25 05:58:00+00:00,2873.3,4,held_loss,0.01,0.0,6.699999999999818,-34.29622304418377,-34.69622304418377,0.01,0.3429622304418377,0.970842270336541,False,4,5.0
KXNBAGAME-26FEB24ORLLAL,dog,0.3057647595167541,2026-02-25 03:41:30+00:00,24.0,1,completed,0.5287415157510271,0.5287415157510271,2396.0,22.297675623427303,21.477675623427302,0.12263840104441892,0.5287415157510271,0.5989125717488085,True,4,5.0
KXNBAGAME-26FEB24ORLLAL,dog,0.3203716402481048,2026-02-25 05:43:00+00:00,2599.0,4,completed,0.516022724930788,0.516022724930788,246.4000000000001,19.56510846826832,18.73510846826832,0.17812654035487185,0.516022724930788,0.44400028598996577,True,4,5.0
KXNBAGAME-26FEB25BOSDEN,fav,0.3880965012423611,2026-02-26 04:33:00+00:00,1569.0,3,completed,0.50028195563316,0.50028195563316,202.0,11.218545439079891,10.358545439079892,0.3677471125436477,0.50028195563316,0.05243383703169606,True,3,3.5
KXNBAGAME-26FEB25BOSDEN,dog,0.3966590973602042,2026-02-26 03:14:00+00:00,42.0,1,completed,0.5343494598403007,0.5343494598403007,713.0,13.769036248009648,12.909036248009649,0.3872468954657695,0.5343494598403007,0.02372869286768816,True,2,3.5
KXNBAGAME-26FEB25BOSDEN,dog,0.3980415103916979,2026-02-26 04:03:00+00:00,1154.0,2,completed,0.5010889778232481,0.5010889778232481,79.0,10.304746743155025,9.444746743155026,0.3980415103916979,0.5010889778232481,0.0,True,2,3.5
KXNBAGAME-26FEB25BOSDEN,dog,0.39833206730055626,2026-02-26 04:56:30+00:00,2073.0,3,held_loss,0.010000000000000009,0.0,807.0,-39.83320673005563,-40.25320673005563,0.009999999999999787,0.43619394906273157,0.9748953176987019,False,4,3.5
KXNBAGAME-26FEB25CLEMIL,fav,0.3933032393814836,2026-02-26 02:19:00+00:00,1563.0,3,completed,0.5243387531385879,0.5243387531385879,535.0,13.103551375710431,12.243551375710432,0.2244569332702318,0.5243387531385879,0.4293031157759667,True,3,3.5
KXNBAGAME-26FEB25CLEMIL,fav,0.3356663507109004,2026-02-26 03:10:30+00:00,2738.0,4,held_loss,0.01,0.0,142.0,-33.56663507109004,-33.96663507109004,0.01,0.4453872691404043,0.9702085121763881,False,4,3.5
KXNBAGAME-26FEB25CLEMIL,dog,0.39633856195388995,2026-02-26 01:14:30+00:00,119.0,1,completed,0.5057893228233608,0.5057893228233608,1377.0,10.945076086947081,10.085076086947081,0.30949609810479384,0.5057893228233608,0.2191118205126842,True,3,3.5
KXNBAGAME-26FEB25CLEMIL,dog,0.32793333620429777,2026-02-26 02:44:00+00:00,2184.0,4,completed,0.5192403452345142,0.5192403452345142,279.0,19.130700903021648,18.300700903021646,0.2116220602319887,0.5192403452345142,0.3546796349482713,True,4,3.5
KXNBAGAME-26FEB25CLEMIL,dog,0.39316148264806794,2026-02-26 02:58:30+00:00,2540.0,4,completed,0.5522491498211148,0.5522491498211148,148.0,15.90876671730469,15.04876671730469,0.3041106250211959,0.5522491498211148,0.2264994450297779,True,4,3.5
KXNBAGAME-26FEB25GSWMEM,dog,0.37186836518046706,2026-02-26 00:41:30+00:00,0.0,1,held_loss,0.010000000000000009,0.0,2880.0,-37.186836518046704,-37.5968365180467,0.009999999999999787,0.3974397126731658,0.9731087639166435,False,4,4.0
KXNBAGAME-26FEB25SASTOR,fav,0.3869262993220929,2026-02-26 02:14:00+00:00,1895.0,3,completed,0.5414026021062017,0.5414026021062017,434.0,15.447630278410884,14.587630278410884,0.1143533229567413,0.5414026021062017,0.7044570938778473,True,4,6.0
KXNBAGAME-26FEB25SASTOR,dog,0.3233971774193548,2026-02-26 00:42:30+00:00,0.0,1,completed,0.5172093884787383,0.5172093884787383,1815.0,19.38122110593835,18.55122110593835,0.22139117199391167,0.5172093884787383,0.31542020941379506,True,3,6.0
KXNBAGAME-26FEB25SASTOR,dog,0.39817564932532556,2026-02-26 02:43:00+00:00,2514.0,4,held_loss,0.010000000000000009,0.0,366.0,-39.817564932532555,-40.23756493253256,0.010000000000000009,0.39817564932532556,0.974885455660224,False,4,6.0
KXNBAGAME-26FEB26HOUORL,fav,0.3897226512658652,2026-02-27 01:28:00+00:00,1020.0,2,completed,0.5537611366223165,0.5537611366223165,1043.0,16.403848535645132,15.543848535645132,0.066533654437745,0.5537611366223165,0.8292794780553918,True,3,2.5
KXNBAGAME-26FEB26HOUORL,fav,0.3953052487370493,2026-02-27 02:37:30+00:00,2364.0,4,completed,0.5118270738753611,0.5118270738753611,226.0,11.652182513831178,10.792182513831179,0.2760856840907243,0.5118270738753611,0.30158862050837054,True,4,2.5
KXNBAGAME-26FEB26HOUORL,dog,0.39713517241379304,2026-02-27 00:45:30+00:00,82.0,1,completed,0.5104707490431929,0.5104707490431929,533.0,11.333557662939986,10.473557662939987,0.34273016594680605,0.5104707490431929,0.13699367431072046,True,1,2.5
KXNBAGAME-26FEB26HOUORL,dog,0.2296834303678531,2026-02-27 02:53:30+00:00,2722.0,4,held_loss,0.010000000000000009,0.0,158.0,-22.96834303678531,-23.27834303678531,0.010000000000000009,0.2296834303678531,0.956461813618926,False,4,2.5
KXNBAGAME-26FEB26LALPHX,fav,0.3811395674318611,2026-02-27 04:08:00+00:00,2361.0,4,held_loss,0.01,0.0,519.0,-38.11395674318611,-38.53395674318611,0.01,0.4391551068816308,0.9737628919836884,False,4,6.0
KXNBAGAME-26FEB26LALPHX,dog,0.34539814200398133,2026-02-27 02:11:00+00:00,25.0,1,completed,0.537730074271145,0.537730074271145,1038.0,19.233193226716374,18.393193226716374,0.2366233766233765,0.537730074271145,0.31492573975499555,True,2,6.0
KXNBAGAME-26FEB26LALPHX,dog,0.3847086327394429,2026-02-27 03:03:00+00:00,1255.0,2,completed,0.5247342755763476,0.5247342755763476,1085.0,14.002564283690466,13.142564283690467,0.0955591009469624,0.5247342755763476,0.7516065593160653,True,4,6.0
KXNBAGAME-26FEB26MIAPHI,dog,0.37290708904771097,2026-02-27 00:16:30+00:00,241.0,1,held_loss,0.010000000000000009,0.0,2639.0,-37.290708904771094,-37.70070890477109,0.010000000000000009,0.4697778509132795,0.9731836688180509,False,4,2.0
KXNBAGAME-26FEB26PORCHI,dog,0.39736017158884673,2026-02-27 01:17:00+00:00,151.0,1,completed,0.5359912140018128,0.5359912140018128,880.0,13.86310424129661,13.00310424129661,0.3312284196547144,0.5359912140018128,0.16642773147017775,True,2,4.5
KXNBAGAME-26FEB26PORCHI,dog,0.3772265237244392,2026-02-27 02:01:00+00:00,1151.0,2,held_loss,0.010000000000000009,0.0,1729.0,-37.72265237244392,-38.14265237244392,0.009999999999999787,0.4935325506937034,0.9734907293865033,True,4,4.5
KXNBAGAME-26FEB27MEMDAL,fav,0.3866605448423631,2026-02-28 02:06:00+00:00,658.0,1,held_loss,0.01,0.0,2222.0,-38.66605448423631,-39.086054484236314,0.0099999999999999,0.4029081990189208,0.9741375215718563,False,4,4.0
KXNBAGAME-26FEB27MEMDAL,dog,0.3508496732026143,2026-02-28 01:41:00+00:00,0.0,1,completed,0.5066356218577435,0.5066356218577435,355.0,15.578594865512919,14.738594865512919,0.3508496732026143,0.5066356218577435,0.0,True,1,4.0
KXNBAGAME-26FEB28LALGSW,dog,0.3754498886414255,2026-03-01 01:41:30+00:00,20.0,1,held_loss,0.010000000000000009,0.0,2860.0,-37.544988864142546,-37.96498886414255,0.009999999999999565,0.38783618316186064,0.973365287079496,False,4,4.0
KXNBAGAME-26MAR01DETORL,dog,0.3885934306569343,2026-03-01 23:13:30+00:00,81.0,1,completed,0.5144139271528776,0.5144139271528776,938.0,12.582049649594328,11.722049649594329,0.34065075770771647,0.5144139271528776,0.12337489305511068,True,2,5.0
KXNBAGAME-26MAR01DETORL,dog,0.39995528290863336,2026-03-02 00:12:00+00:00,1277.0,2,completed,0.5101267420316318,0.5101267420316318,67.0,11.017145912299842,10.157145912299843,0.39995528290863336,0.5101267420316318,0.0,True,2,5.0
KXNBAGAME-26MAR01DETORL,dog,0.3776350164108344,2026-03-02 00:37:00+00:00,1576.0,3,held_loss,0.010000000000000009,0.0,1304.0,-37.763501641083444,-38.183501641083446,0.009999999999999787,0.46919674872084116,0.9735194048077347,False,4,5.0
KXNBAGAME-26MAR01MEMIND,fav,0.3940670894526035,2026-03-01 22:57:00+00:00,1252.0,2,held_loss,0.01,0.0,1628.0,-39.40670894526035,-39.82670894526035,0.01,0.4272738017480016,0.9746236103758602,False,4,1.0
KXNBAGAME-26MAR01MILCHI,fav,0.3952372840107083,2026-03-01 22:22:00+00:00,2236.0,4,held_loss,0.01,0.0,644.0,-39.52372840107083,-39.94372840107083,0.01,0.3997961335676626,0.9746987432498168,False,4,2.5
KXNBAGAME-26MAR01MILCHI,dog,0.3910417183238283,2026-03-01 20:42:00+00:00,84.0,1,completed,0.5030918534718426,0.5030918534718426,676.0,11.205013514801433,10.345013514801433,0.35501291989664086,0.5030918534718426,0.09213543399313566,True,2,2.5
KXNBAGAME-26MAR01MILCHI,dog,0.38943304535637147,2026-03-01 21:12:30+00:00,887.0,2,completed,0.5210577950832189,0.5210577950832189,1306.0,13.162474972684745,12.302474972684745,0.11879141217841938,0.5210577950832189,0.6949631943285323,True,4,2.5
KXNBAGAME-26MAR01MINDEN,fav,0.3878847135075501,2026-03-01 21:50:00+00:00,1438.4,2,held_loss,0.01,0.0,1441.6,-38.78847135075501,-39.20847135075501,0.01,0.4473181086725785,0.9742191438544398,False,4,3.0
KXNBAGAME-26MAR01MINDEN,dog,0.39745765533313904,2026-03-01 20:53:00+00:00,271.0,1,completed,0.535806178202237,0.535806178202237,802.0,13.834852286909793,12.974852286909794,0.24762823254909594,0.535806178202237,0.3769695231016744,True,2,3.0
KXNBAGAME-26MAR01PORATL,dog,0.31838419209604796,2026-03-01 23:11:30+00:00,17.0,1,held_loss,0.010000000000000009,0.0,2863.0,-31.838419209604794,-32.2184192096048,0.010000000000000009,0.38201775710812824,0.9685914054521172,False,4,6.0
KXNBAGAME-26MAR02BOSMIL,dog,0.37131430048539504,2026-03-03 00:56:30+00:00,451.0,1,held_loss,0.010000000000000009,0.0,2429.0,-37.13143004853951,-37.5414300485395,0.009999999999999787,0.38720060270638346,0.9730686375748862,False,4,2.5
KXNBAGAME-26MAR02LACGSW,fav,0.3987808122575889,2026-03-03 03:33:00+00:00,556.0,1,completed,0.5254174700310169,0.5254174700310169,1604.0,12.663665777342803,11.803665777342804,0.1541957856313257,0.5254174700310169,0.613331983656916,True,4,1.0
KXNBAGAME-26MAR02LACGSW,dog,0.3534347762716805,2026-03-03 05:02:30+00:00,2222.0,4,held_loss,0.010000000000000009,0.0,658.0,-35.34347762716805,-35.74347762716805,0.009999999999999787,0.3534347762716805,0.9717062364222107,False,4,1.0
KXNBAGAME-26MAR03DETCLE,fav,0.3456894717165616,2026-03-04 00:52:30+00:00,1082.0,2,completed,0.5020279350298925,0.5020279350298925,650.0,15.633846331333089,14.79384633133309,0.3319581005586591,0.5020279350298925,0.039721693257586885,True,3,2.5
KXNBAGAME-26MAR03DETCLE,fav,0.3490521488469601,2026-03-04 01:38:00+00:00,1833.0,3,held_loss,0.01,0.0,1047.0,-34.905214884696015,-35.305214884696014,0.01,0.4123704135119393,0.9713509857107786,False,4,2.5
KXNBAGAME-26MAR03DETCLE,dog,0.39002024507192334,2026-03-04 00:37:30+00:00,720.0,1,completed,0.5156663162451303,0.5156663162451303,174.0,12.564607117320692,11.704607117320693,0.37599592859379893,0.5156663162451303,0.03595791924990508,True,2,2.5
KXNBAGAME-26MAR03NYKTOR,fav,0.3929773546062789,2026-03-04 00:58:00+00:00,467.0,1,completed,0.5138578185865331,0.5138578185865331,155.0,12.088046398025421,11.228046398025421,0.3901188412973508,0.5138578185865331,0.007273989901509809,True,1,2.5
KXNBAGAME-26MAR03NYKTOR,dog,0.3988847876285775,2026-03-04 01:13:00+00:00,743.0,2,held_loss,0.010000000000000009,0.0,2137.0,-39.88847876285775,-40.30847876285775,0.009999999999999787,0.44314397140071493,0.9749301043555682,False,4,2.5
KXNBAGAME-26MAR04ATLMIL,fav,0.3904391974553463,2026-03-05 03:58:00+00:00,1646.0,3,held_loss,0.01,0.0,1234.0,-39.04391974553463,-39.46391974553463,0.01,0.3944152021217686,0.9743878174497486,False,4,1.0
KXNBAGAME-26MAR04ATLMIL,dog,0.35937344753747325,2026-03-05 03:00:30+00:00,508.0,1,completed,0.5099110151470541,0.5099110151470541,1090.0,15.05375676095808,14.20375676095808,0.19689762240799036,0.5099110151470541,0.45210859690055677,True,3,1.0
KXNBAGAME-26MAR04OKCNYK,dog,0.39125,2026-03-05 00:13:30+00:00,15.0,1,completed,0.5097742273019961,0.5097742273019961,2145.0,11.852422730199608,10.992422730199609,0.07861289895961898,0.5097742273019961,0.7990724627230186,True,3,4.0
KXNBAGAME-26MAR04OKCNYK,dog,0.3976296188817954,2026-03-05 02:08:30+00:00,2315.0,4,held_loss,0.009999999999999787,0.0,565.0,-39.76296188817954,-40.18296188817954,0.009999999999999787,0.3976296188817954,0.9748509680236559,False,4,4.0
KXNBAGAME-26MAR05DETSAS,dog,0.3798709814219773,2026-03-06 01:12:00+00:00,54.0,1,held_loss,0.010000000000000009,0.0,2826.0,-37.98709814219773,-38.40709814219773,0.010000000000000009,0.3798709814219773,0.9736752726871454,False,4,3.5
KXNBAGAME-26MAR05LALDEN,dog,0.38640401408128744,2026-03-06 03:14:30+00:00,19.0,1,held_loss,0.010000000000000009,0.0,2861.0,-38.640401408128746,-39.06040140812875,0.009999999999999787,0.38640401408128744,0.9741203516641106,False,4,5.5
KXNBAGAME-26MAR05NOPSAC,dog,0.30384964968755923,2026-03-06 03:10:30+00:00,0.0,1,held_loss,0.010000000000000009,0.0,2880.0,-30.384964968755924,-30.764964968755923,0.009999999999999787,0.4513571120998995,0.9670889862460512,False,4,5.5
KXNBAGAME-26MAR05TORMIN,dog,0.3609572301425662,2026-03-06 01:12:30+00:00,0.0,1,completed,0.5065730728592945,0.5065730728592945,243.0,14.561584271672833,13.711584271672834,0.3513225538971808,0.5065730728592945,0.026692016230233172,True,1,5.5
KXNBAGAME-26MAR05TORMIN,dog,0.39129710780017535,2026-03-06 01:27:00+00:00,402.0,1,completed,0.5051019483461713,0.5051019483461713,630.0,11.380484054599593,10.520484054599594,0.24963453389830492,0.5051019483461713,0.3620332761933257,True,2,5.5
KXNBAGAME-26MAR05TORMIN,dog,0.37421601334445376,2026-03-06 02:07:30+00:00,1208.0,2,held_loss,0.010000000000000009,0.0,1672.0,-37.42160133444538,-37.831601334445374,0.009999999999999787,0.43892749450421187,0.9732774663739601,False,4,5.5
KXNBAGAME-26MAR05UTAWAS,fav,0.3965791004699037,2026-03-06 00:32:30+00:00,687.0,1,held_loss,0.01,0.0,2193.0,-39.65791004699037,-40.07791004699037,0.01,0.4387351664254703,0.9747843494824838,False,4,2.5
KXNBAGAME-26MAR05UTAWAS,dog,0.39879895561357703,2026-03-06 00:11:00+00:00,23.0,1,completed,0.5128257832767913,0.5128257832767913,438.0,11.402682766321426,10.542682766321427,0.3843054641211322,0.5128257832767913,0.03634285217759834,True,1,2.5
KXNBAGAME-26MAR06NYKDEN,fav,0.3983833601933925,2026-03-07 02:18:00+00:00,167.0,1,completed,0.5037295972369227,0.5037295972369227,729.0,10.534623704353018,9.674623704353019,0.3420227757464961,0.5037295972369227,0.141473239292767,True,2,1.5
KXNBAGAME-26MAR06NYKDEN,dog,0.39703804675625476,2026-03-07 02:58:00+00:00,1060.0,2,held_loss,0.010000000000000009,0.0,1820.0,-39.70380467562548,-40.12380467562548,0.009999999999999565,0.42002854869658823,0.974813496888527,False,4,1.5
KXNBAGAME-26MAR07LACMEM,fav,0.376758601605018,2026-03-08 01:34:30+00:00,655.0,1,completed,0.5238238646241814,0.5238238646241814,328.0,14.70652630191634,13.84652630191634,0.3506265056153088,0.5238238646241814,0.06936031686704608,True,2,5.5
